metadata_index,composer,title,piece_id,performance_path,score_path,file_exists,file_size_bytes,tokenization_success,error_type,error_message,num_raw_notes,num_normalized_notes,num_tokens,num_raw_cc64_events,num_pedal_tokens,num_pedal_zero,num_pedal_full,num_pedal_intermediate,pedal_zero_ratio,pedal_full_ratio,pedal_intermediate_ratio,pedal1_intermediate_ratio,pedal2_intermediate_ratio,pedal3_intermediate_ratio,pedal4_intermediate_ratio,max_sequence_tokens,requires_4096_token_windowing
862,Liszt,Sonata,piece_6f5b1b229fc9002d,Liszt/Sonata/Huang01.mid,Liszt/Sonata/midi_score.mid,True,226910,True,,,15978,15978,127824,15015,63912,13843,30174,19895,0.2165946927024659,0.47211791212917764,0.3112873951683565,0.31336838152459634,0.31462010264113155,0.30917511578420326,0.3079859807234948,127824,True
863,Liszt,Sonata,piece_6f5b1b229fc9002d,Liszt/Sonata/Yeletskiy05M.mid,Liszt/Sonata/midi_score.mid,True,164688,True,,,16298,16298,130384,14648,65192,13918,39264,12010,0.21349245306172537,0.602282488648914,0.18422505828936067,0.1903914590747331,0.18689409743526814,0.1809424469260032,0.1786722297214382,130384,True
864,Liszt,Sonata,piece_6f5b1b229fc9002d,Liszt/Sonata/Zuber07M.mid,Liszt/Sonata/midi_score.mid,True,211770,True,,,16348,16348,130784,29890,65392,9845,25680,29867,0.15055358453633472,0.39270858820650845,0.45673782725715684,0.45754832395400047,0.4597504281869342,0.4568754587717152,0.4527770981159775,130784,True
865,Liszt,Transcendental_Etudes_1,piece_0738b6a632255949,Liszt/Transcendental_Etudes/1/Huang13M.mid,Liszt/Transcendental_Etudes/1/midi_score.mid,True,8072,True,,,636,636,5088,1090,2544,877,113,1554,0.34473270440251574,0.04441823899371069,0.6108490566037735,0.6257861635220126,0.6022012578616353,0.60062893081761,0.6147798742138365,5088,True
866,Liszt,Transcendental_Etudes_1,piece_0738b6a632255949,Liszt/Transcendental_Etudes/1/LuoJ05M.mid,Liszt/Transcendental_Etudes/1/midi_score.mid,True,5920,True,,,629,629,5032,517,2516,183,1139,1194,0.07273449920508744,0.4527027027027027,0.47456279809220986,0.4785373608903021,0.4626391096979332,0.465818759936407,0.4912559618441971,5032,True
867,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/CaoJ03M.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,34875,True,,,4095,4095,32760,2395,16380,4707,9441,2232,0.28736263736263734,0.5763736263736263,0.13626373626373625,0.14236874236874236,0.1330891330891331,0.13162393162393163,0.13797313797313798,32760,True
868,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Goldberg02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,38220,True,,,4454,4454,35632,2677,17816,2016,12127,3673,0.11315671306690615,0.6806802873821284,0.20616299955096543,0.20857656039515043,0.20610687022900764,0.20902559497081274,0.20094297260889088,35632,True
869,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/HAGINO03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,35904,True,,,4252,4252,34016,2358,17008,2844,10795,3369,0.1672154280338664,0.6347013170272813,0.19808325493885232,0.19990592662276577,0.19684854186265288,0.19920037629350892,0.19637817497648166,34016,True
870,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Huang17M.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,50733,True,,,4057,4057,32456,5868,16228,4804,2706,8718,0.2960315504067045,0.1667488291841262,0.5372196204091694,0.5390682770520089,0.5331525757949224,0.5361104264234656,0.5405472023662805,32456,True
871,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Hwang03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,36595,True,,,4096,4096,32768,2917,16384,3328,8833,4223,0.203125,0.53912353515625,0.25775146484375,0.26123046875,0.25927734375,0.255126953125,0.25537109375,32768,True
872,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Kim02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,44715,True,,,4142,4142,33136,3686,16568,1845,9378,5345,0.11135924674070498,0.566030902945437,0.322609850313858,0.32665379043940124,0.3225494929985514,0.31844519555770157,0.3227909222597779,33136,True
873,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Ladid02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,62906,True,,,4311,4311,34488,5238,17244,2941,5102,9201,0.17055207608443518,0.29587102760380424,0.5335768963117606,0.5379262352122477,0.530735328230109,0.5316631871955463,0.5339828346091394,34488,True
874,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/LeungM06M.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,34846,True,,,4169,4169,33352,2256,16676,4172,9469,3035,0.2501798992564164,0.5678220196689854,0.18199808107459822,0.1839769728951787,0.17486207723674743,0.18541616694650995,0.1837371072199568,33352,True
875,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/MCVEY02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,45025,True,,,4426,4426,35408,3729,17704,3370,6227,8107,0.1903524627202892,0.35172842295526435,0.45791911432444643,0.4591052869408043,0.45503840939900586,0.45752372345232717,0.4600090375056484,35408,True
876,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/MorozovY03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,35388,True,,,4220,4220,33760,2364,16880,4224,10056,2600,0.2502369668246445,0.5957345971563981,0.15402843601895735,0.15639810426540285,0.15473933649289098,0.15189573459715638,0.15308056872037915,33760,True
877,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Qin03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,43511,True,,,4047,4047,32376,2138,16188,3245,10826,2117,0.2004571287373363,0.6687669878922659,0.13077588337039783,0.1334321719792439,0.1309612058314801,0.12923152952804545,0.12947862614282185,32376,True
878,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/SUDBIN02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,38046,True,,,4299,4299,34392,2340,17196,1681,11177,4338,0.09775529192835543,0.6499767387764597,0.2522679692951849,0.2591300302395906,0.25168643870667595,0.24703419399860432,0.2512212142358688,34392,True
879,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Shamray02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,44439,True,,,4181,4181,33448,4053,16724,2668,7995,6061,0.15953121262855777,0.478055489117436,0.3624132982540062,0.363310212867735,0.36283185840707965,0.3599617316431476,0.36354939009806264,33448,True
880,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Tran02.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,55948,True,,,4435,4435,35480,3862,17740,1279,10614,5847,0.07209695603156709,0.5983089064261555,0.32959413754227734,0.33889515219842165,0.3273957158962796,0.3237880496054115,0.3282976324689966,35480,True
881,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Uiasiuk03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,57546,True,,,4188,4188,33504,3011,16752,1200,11280,4272,0.07163323782234957,0.673352435530086,0.25501432664756446,0.25501432664756446,0.25787965616045844,0.2574021012416428,0.24976122254059216,33504,True
882,Liszt,Transcendental_Etudes_10,piece_6d7bceed83883039,Liszt/Transcendental_Etudes/10/Yeletskiy03.mid,Liszt/Transcendental_Etudes/10/midi_score.mid,True,54246,True,,,4142,4142,33136,3118,16568,2512,8663,5393,0.15161757605021728,0.5228754225012071,0.3255070014485756,0.3264123611781748,0.3244809270883631,0.3271366489618542,0.3239980685659102,33136,True
883,Liszt,Transcendental_Etudes_11,piece_f0b6d59267411d73,Liszt/Transcendental_Etudes/11/Huang18M.mid,Liszt/Transcendental_Etudes/11/midi_score.mid,True,87920,True,,,5113,5113,40904,9183,20452,1735,6670,12047,0.08483277919029923,0.3261294738900841,0.5890377469196166,0.5920203403090162,0.5849794641110894,0.5881087424212791,0.5910424408370819,40904,True
884,Liszt,Transcendental_Etudes_3,piece_189d246a37162f12,Liszt/Transcendental_Etudes/3/Huang14M.mid,Liszt/Transcendental_Etudes/3/midi_score.mid,True,41252,True,,,1911,1911,15288,6897,7644,1149,516,5979,0.15031397174254318,0.06750392464678179,0.7821821036106751,0.7676609105180534,0.7734170591313448,0.7980115122972266,0.7896389324960753,15288,True
885,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/Cai03.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,57331,True,,,7092,7092,56736,3459,28368,3288,20519,4561,0.11590524534686972,0.723315002820079,0.16077975183305132,0.1644106034968979,0.16003948110547095,0.15891144952058658,0.15975747320924985,56736,True
886,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/ChenC02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,61850,True,,,7313,7313,58504,3471,29252,4976,20585,3691,0.1701080268015862,0.7037125666621086,0.12617940653630522,0.1260768494461917,0.13182004649254753,0.1208806235471079,0.12594010665937372,58504,True
887,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/Falzone02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,90259,True,,,7311,7311,58488,7227,29244,3442,14022,11780,0.11769935713308713,0.47948297086581865,0.40281767200109425,0.40336479277800574,0.40610039666256326,0.4011763096703597,0.40062918889344823,58488,True
888,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/GuoE03M.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,62159,True,,,7307,7307,58456,4443,29228,3715,19674,5839,0.12710414670863557,0.6731216641576571,0.1997741891337074,0.20747228684822772,0.20350348980429725,0.19173395374298619,0.19638702613931847,58456,True
889,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/Huang15M.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,81338,True,,,7158,7158,57264,9145,28632,6412,5937,16283,0.22394523609946912,0.20735540653813914,0.5686993573623917,0.5673372450405141,0.5694328024587874,0.5704107292539815,0.5676166526962839,57264,True
890,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/LUO02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,61828,True,,,6704,6704,53632,5403,26816,473,14140,12203,0.017638723150357995,0.5272971360381862,0.45506414081145585,0.45718973747016706,0.4562947494033413,0.4551014319809069,0.45167064439140814,53632,True
891,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/LeeE04M.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,55901,True,,,6933,6933,55464,3374,27732,4337,19340,4055,0.15638973027549402,0.6973892975623828,0.14622097216212318,0.149286023366508,0.15404586758978797,0.1426510889946632,0.13890090869753355,55464,True
892,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/LiuC04M.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,51689,True,,,6604,6604,52832,2617,26416,3979,18849,3588,0.15062840702604482,0.7135448213204119,0.13582677165354332,0.1412780133252574,0.14218655360387644,0.12825560266505148,0.1315869170199879,52832,True
893,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/Schmitt02.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,67481,True,,,7509,7509,60072,5317,30036,4054,21509,4473,0.1349713676921028,0.7161073378612332,0.148921294446664,0.15394859501931016,0.14715674523904648,0.14342788653615662,0.15115195099214276,60072,True
894,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/Schneider03.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,70265,True,,,7699,7699,61592,5590,30796,3282,19574,7940,0.10657228211456034,0.6356020262371737,0.257825691648266,0.2625016235874789,0.2621119625925445,0.2531497597090531,0.25353942070398755,61592,True
895,Liszt,Transcendental_Etudes_4,piece_2925eb83999f5579,Liszt/Transcendental_Etudes/4/Travinskyy03.mid,Liszt/Transcendental_Etudes/4/midi_score.mid,True,86846,True,,,7164,7164,57312,3903,28656,7309,15944,5403,0.2550600223338917,0.556393076493579,0.1885469011725293,0.19179229480737017,0.19235064209938582,0.18579006141820212,0.18425460636515914,57312,True
896,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/Gryaznov02.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,61006,True,,,4414,4414,35312,4348,17656,7452,965,9239,0.42206615314907114,0.054655641141821476,0.5232782057091074,0.5231082917988219,0.5231082917988219,0.5231082917988219,0.5237879474399637,35312,True
897,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/HUAN_B03.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,37292,True,,,4290,4290,34320,2421,17160,7907,2233,7020,0.4607808857808858,0.13012820512820514,0.4090909090909091,0.41002331002331005,0.41002331002331005,0.40792540792540793,0.4083916083916084,34320,True
898,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/Huang16M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,45471,True,,,4243,4243,33944,2637,16972,12558,284,4130,0.7399245816639171,0.016733443318406788,0.24334197501767618,0.2411029931652133,0.2425170869667688,0.2462880037709168,0.2434598161678058,33944,True
899,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/Huangci01.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,43966,True,,,4308,4308,34464,3723,17232,8217,2251,6764,0.47684540389972147,0.13062906220984216,0.3925255338904364,0.39531104921077065,0.3918291550603528,0.38974001857010215,0.39322191272052,34464,True
900,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/KIM_W02.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,36948,True,,,4454,4454,35632,1872,17816,7717,6362,3737,0.4331499775482712,0.3570947462954647,0.20975527615626402,0.21216883700044903,0.20902559497081274,0.2088010776829816,0.20902559497081274,35632,True
901,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/LiuY06M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,40188,True,,,4304,4304,34432,2824,17216,6280,6861,4075,0.36477695167286245,0.3985246282527881,0.23669842007434944,0.23861524163568773,0.24117100371747213,0.23698884758364314,0.2300185873605948,34432,True
902,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/Min03M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,32792,True,,,4215,4215,33720,1687,16860,9017,5235,2608,0.5348161328588374,0.3104982206405694,0.15468564650059313,0.15848161328588375,0.15444839857651246,0.15255041518386714,0.15326215895610915,33720,True
903,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/Park03M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,39723,True,,,4274,4274,34192,3370,17096,7332,4092,5672,0.428872250818905,0.23935423490875057,0.3317735142723444,0.33341132428638276,0.3317735142723444,0.3324754328497894,0.329433785680861,34192,True
904,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/Sun09.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,47482,True,,,4466,4466,35728,2166,17864,8926,5248,3690,0.4996641289744738,0.29377519032691446,0.20656068069861172,0.20801612180922527,0.20935960591133004,0.20219435736677116,0.20667263770712047,35728,True
905,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/Wang06M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,39469,True,,,4395,4395,35160,2897,17580,8487,4609,4484,0.4827645051194539,0.26217292377701934,0.25506257110352676,0.259613196814562,0.25802047781569964,0.25278725824800913,0.24982935153583619,35160,True
906,Liszt,Transcendental_Etudes_5,piece_c9a643a9a73da422,Liszt/Transcendental_Etudes/5/WangY02M.mid,Liszt/Transcendental_Etudes/5/midi_score.mid,True,46862,True,,,3972,3972,31776,3937,15888,4280,4994,6614,0.26938569989929506,0.31432527693857,0.41628902316213495,0.4164149043303122,0.4209466263846928,0.4131419939577039,0.41465256797583083,31776,True
907,Liszt,Transcendental_Etudes_9,piece_13d3f9ac4db9286c,Liszt/Transcendental_Etudes/9/ADIG07.mid,Liszt/Transcendental_Etudes/9/midi_score.mid,True,64071,True,,,5144,5144,41152,4736,20576,185,12928,7463,0.008991057542768273,0.6283048211508554,0.36270412130637636,0.3718895800933126,0.36702954898911355,0.3567262830482115,0.3551710730948678,41152,True
908,Liszt,Transcendental_Etudes_9,piece_13d3f9ac4db9286c,Liszt/Transcendental_Etudes/9/WongDoe02_2006.mid,Liszt/Transcendental_Etudes/9/midi_score.mid,True,71312,True,,,4983,4983,39864,5023,19932,1162,14465,4305,0.058298213927353,0.7257174392935982,0.21598434677904876,0.2231587397150311,0.2175396347581778,0.21131848284166166,0.2119205298013245,39864,True
909,Liszt,Transcendental_Etudes_9,piece_13d3f9ac4db9286c,Liszt/Transcendental_Etudes/9/WongDoe02_2009.mid,Liszt/Transcendental_Etudes/9/midi_score.mid,True,71948,True,,,5012,5012,40096,4453,20048,1631,15199,3218,0.08135474860335196,0.7581304868316041,0.1605147645650439,0.16580207501995212,0.162609736632083,0.15682362330407024,0.15682362330407024,40096,True
910,Mozart,Fantasie_475,piece_693aaa60ca84533b,Mozart/Fantasie_475/Huangci05M.mid,Mozart/Fantasie_475/midi_score.mid,True,69471,True,,,3975,3975,31800,11926,15900,3311,6351,6238,0.20823899371069182,0.39943396226415095,0.3923270440251572,0.3914465408805031,0.3952201257861635,0.3949685534591195,0.38767295597484275,31800,True
911,Mozart,Piano_Sonatas_11-3,piece_91f0446a7b86a51b,Mozart/Piano_Sonatas/11-3/Stahievitch02.mid,Mozart/Piano_Sonatas/11-3/midi_score.mid,True,25013,True,,,2821,2821,22568,1840,11284,8213,193,2878,0.727844735909252,0.017103863878057426,0.2550514002126905,0.2598369372562921,0.25239276852180076,0.2531017369727047,0.25487415809996455,22568,True
912,Mozart,Piano_Sonatas_12-1,piece_2323f9c5df0db023,Mozart/Piano_Sonatas/12-1/ADIG01.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,True,31976,True,,,2511,2511,20088,2240,10044,6620,1001,2423,0.659099960175229,0.09966148944643569,0.24123855037833533,0.25726802070888094,0.23934687375547592,0.23058542413381122,0.23775388291517324,20088,True
913,Mozart,Piano_Sonatas_12-1,piece_2323f9c5df0db023,Mozart/Piano_Sonatas/12-1/MunA03M.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,True,35675,True,,,2506,2506,20048,4473,10024,4767,402,4855,0.4755586592178771,0.04010375099760575,0.4843375897845172,0.48922585794094176,0.4932162809257781,0.4808459696727853,0.47406225059856344,20048,True
914,Mozart,Piano_Sonatas_12-1,piece_2323f9c5df0db023,Mozart/Piano_Sonatas/12-1/TET01.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,True,44909,True,,,2506,2506,20048,5020,10024,3065,934,6025,0.3057661612130886,0.09317637669592976,0.6010574620909817,0.5969672785315243,0.6001596169193935,0.602952913008779,0.6041500399042299,20048,True
915,Mozart,Piano_Sonatas_12-1,piece_2323f9c5df0db023,Mozart/Piano_Sonatas/12-1/WuuE02M.mid,Mozart/Piano_Sonatas/12-1/midi_score.mid,True,25634,True,,,2501,2501,20008,2658,10004,6945,1168,1891,0.6942223110755698,0.11675329868052779,0.18902439024390244,0.19272291083566573,0.19032387045181928,0.1915233906437425,0.18152738904438226,20008,True
916,Mozart,Piano_Sonatas_12-2,piece_ff805dac200f8928,Mozart/Piano_Sonatas/12-2/MunA04.mid,Mozart/Piano_Sonatas/12-2/midi_score.mid,True,36682,True,,,1386,1386,11088,4815,5544,1432,702,3410,0.2582972582972583,0.1266233766233766,0.6150793650793651,0.6334776334776335,0.6168831168831169,0.6096681096681097,0.6002886002886003,11088,True
917,Mozart,Piano_Sonatas_12-2,piece_ff805dac200f8928,Mozart/Piano_Sonatas/12-2/WuuE03.mid,Mozart/Piano_Sonatas/12-2/midi_score.mid,True,41397,True,,,1377,1377,11016,7060,5508,847,661,4000,0.1537763253449528,0.12000726216412491,0.7262164124909223,0.7480029048656499,0.710239651416122,0.7189542483660131,0.7276688453159041,11016,True
918,Mozart,Piano_Sonatas_12-3,piece_62bdfb3d64febf13,Mozart/Piano_Sonatas/12-3/BLINOV01.mid,Mozart/Piano_Sonatas/12-3/midi_score.mid,True,31451,True,,,2957,2957,23656,1581,11828,8165,765,2898,0.6903111261413595,0.06467703753804531,0.2450118363205952,0.24551910720324654,0.24551910720324654,0.24856273249915456,0.24044639837673318,23656,True
919,Mozart,Piano_Sonatas_12-3,piece_62bdfb3d64febf13,Mozart/Piano_Sonatas/12-3/MunA05M.mid,Mozart/Piano_Sonatas/12-3/midi_score.mid,True,38569,True,,,2955,2955,23640,4037,11820,6516,216,5088,0.5512690355329949,0.018274111675126905,0.4304568527918782,0.4307952622673435,0.4287648054145516,0.42978003384094754,0.43248730964467,23640,True
920,Mozart,Piano_Sonatas_12-3,piece_62bdfb3d64febf13,Mozart/Piano_Sonatas/12-3/WuuE04M.mid,Mozart/Piano_Sonatas/12-3/midi_score.mid,True,30937,True,,,2941,2941,23528,3470,11764,7546,1687,2531,0.6414484869092145,0.14340360421625298,0.21514790887453247,0.22237334240054404,0.2138728323699422,0.2063923835430126,0.21795307718463108,23528,True
921,Mozart,Piano_Sonatas_8-1,piece_9c183e067769a0ae,Mozart/Piano_Sonatas/8-1/Bogdanovitch01.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,True,48432,True,,,3280,3280,26240,4033,13120,7303,1209,4608,0.5566310975609756,0.09214939024390244,0.35121951219512193,0.3490853658536585,0.35304878048780486,0.35121951219512193,0.3515243902439024,26240,True
922,Mozart,Piano_Sonatas_8-1,piece_9c183e067769a0ae,Mozart/Piano_Sonatas/8-1/Jia01.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,True,39291,True,,,3314,3314,26512,2814,13256,6359,3610,3287,0.47970730235365117,0.27232951116475557,0.24796318648159324,0.2528666264333132,0.24411587205793603,0.24713337356668677,0.24773687386843693,26512,True
923,Mozart,Piano_Sonatas_8-1,piece_9c183e067769a0ae,Mozart/Piano_Sonatas/8-1/LEE_J03.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,True,30878,True,,,3295,3295,26360,590,13180,12198,34,948,0.9254931714719271,0.0025796661608497723,0.07192716236722306,0.07192716236722306,0.07223065250379362,0.07192716236722306,0.07162367223065251,26360,True
924,Mozart,Piano_Sonatas_8-1,piece_9c183e067769a0ae,Mozart/Piano_Sonatas/8-1/Lo01.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,True,48822,True,,,3306,3306,26448,5249,13224,4515,2278,6431,0.3414246823956443,0.1722625529340593,0.48631276467029644,0.4839685420447671,0.48729582577132485,0.48729582577132485,0.4866908650937689,26448,True
925,Mozart,Piano_Sonatas_8-1,piece_9c183e067769a0ae,Mozart/Piano_Sonatas/8-1/Rozanski02.mid,Mozart/Piano_Sonatas/8-1/midi_score.mid,True,65600,True,,,3328,3328,26624,6754,13312,4764,358,8190,0.35787259615384615,0.026893028846153848,0.615234375,0.6165865384615384,0.6138822115384616,0.6114783653846154,0.6189903846153846,26624,True
926,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Colafelice11.mid,Prokofiev/Toccata/midi_score.mid,True,60984,True,,,4570,4570,36560,4928,18280,4707,3448,10125,0.2574945295404814,0.1886214442013129,0.5538840262582057,0.5566739606126915,0.5520787746170678,0.5520787746170678,0.5547045951859956,36560,True
927,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Dossin07.mid,Prokofiev/Toccata/midi_score.mid,True,56805,True,,,5204,5204,41632,2381,20816,6329,2479,12008,0.3040449654112221,0.11909108378170638,0.5768639508070715,0.5759031514219831,0.5782090699461953,0.578401229823213,0.5749423520368947,41632,True
928,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Fab13.mid,Prokofiev/Toccata/midi_score.mid,True,48971,True,,,4723,4723,37784,2404,18892,8427,880,9585,0.44606182511115816,0.04658056320135507,0.5073576116874867,0.5077281388947703,0.5075164090620369,0.5068812195638366,0.5073046792293034,37784,True
929,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Guo04.mid,Prokofiev/Toccata/midi_score.mid,True,50561,True,,,5030,5030,40240,2025,20120,4548,3481,12091,0.22604373757455268,0.17301192842942345,0.6009443339960239,0.6037773359840954,0.6023856858846919,0.6003976143141153,0.5972166998011929,40240,True
930,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Kociuban16.mid,Prokofiev/Toccata/midi_score.mid,True,52774,True,,,4843,4843,38744,1915,19372,13974,508,4890,0.7213504026429899,0.02622341523848854,0.2524261821185216,0.2490192029733636,0.25603964484823455,0.25603964484823455,0.24860623580425356,38744,True
931,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Lin06.mid,Prokofiev/Toccata/midi_score.mid,True,57825,True,,,4677,4677,37416,4009,18708,4933,3982,9793,0.26368398546076544,0.21285011759675004,0.5234658969424845,0.5204190720547359,0.5249091297840496,0.5261920034209964,0.5223433825101561,37416,True
932,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Song04.mid,Prokofiev/Toccata/midi_score.mid,True,51908,True,,,4731,4731,37848,3087,18924,2783,2528,13613,0.14706193193827943,0.1335869794969351,0.7193510885647855,0.7214119636440499,0.7218347072500528,0.7178186429930248,0.7163390403720143,37848,True
933,Prokofiev,Toccata,piece_f4f57a06ccdf1eb7,Prokofiev/Toccata/Teo05.mid,Prokofiev/Toccata/midi_score.mid,True,50318,True,,,4453,4453,35624,2651,17812,8156,5272,4384,0.4578935549068044,0.2959802380417696,0.24612620705142602,0.24927015495171795,0.24455423310128005,0.24410509768695263,0.2465753424657534,35624,True
934,Rachmaninoff,Preludes_op_23_4,piece_79451a8df754f12a,Rachmaninoff/Preludes_op_23/4/ChenGuang12M.mid,Rachmaninoff/Preludes_op_23/4/midi_score.mid,True,25261,True,,,1355,1355,10840,1621,5420,278,4626,516,0.05129151291512915,0.8535055350553505,0.0952029520295203,0.1003690036900369,0.1003690036900369,0.08782287822878229,0.09225092250922509,10840,True
935,Rachmaninoff,Preludes_op_23_4,piece_79451a8df754f12a,Rachmaninoff/Preludes_op_23/4/MorozovS09.mid,Rachmaninoff/Preludes_op_23/4/midi_score.mid,True,22698,True,,,1345,1345,10760,1629,5380,13,4327,1040,0.0024163568773234202,0.804275092936803,0.19330855018587362,0.19553903345724907,0.21635687732342007,0.18661710037174722,0.17472118959107807,10760,True
